time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2024/09/04/14:08:35.380044,34937,1725451715,379634929,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.18,48.7967737682,1.9869462323,201.6582,-1.399,-0.9885,0.0102,-0.015393365,-0.84378179,213.63461113,INS_SOLUTION_GOOD
2024/09/04/14:08:35.391891,34938,1725451715,391086314,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.19,48.796773643,1.98694609735,201.6581,-1.4012,-0.9896,0.0101,-0.021464211,-0.844003295,213.635350293,INS_SOLUTION_GOOD
2024/09/04/14:08:35.409108,34939,1725451715,408705275,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.2,48.7967735171,1.98694596066,201.6581,-1.4069,-0.9984,0.0078,-0.031584529,-0.840673675,213.63262961,INS_SOLUTION_GOOD
2024/09/04/14:08:35.414918,34940,1725451715,414539432,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.21,48.796773391,1.98694582549,201.6579,-1.413,-0.997,-0.0008,-0.03201658,-0.849755436,213.633960992,INS_SOLUTION_GOOD
2024/09/04/14:08:35.421032,34941,1725451715,419421486,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.22,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.22,48.796773264,1.98694569033,201.6578,-1.4191,-0.9981,0.0005,-0.020851281,-0.853862332,213.629762946,INS_SOLUTION_GOOD
2024/09/04/14:08:35.431520,34942,1725451715,431077400,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.23,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.23,48.796773137,1.98694555321,201.6577,-1.4219,-1.0033,0.0018,-0.024618698,-0.851209854,213.627041102,INS_SOLUTION_GOOD
2024/09/04/14:08:35.439749,34943,1725451715,439370113,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.24,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.24,48.7967730094,1.98694541645,201.6576,-1.4278,-1.0055,0.003,-0.022777364,-0.853427594,213.625273923,INS_SOLUTION_GOOD
2024/09/04/14:08:35.456732,34944,1725451715,456473659,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.25,48.7967728819,1.9869452792,201.6575,-1.4294,-1.0086,0.0006,-0.021213233,-0.858490393,213.625762422,INS_SOLUTION_GOOD
2024/09/04/14:08:35.460243,34945,1725451715,459833300,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.26,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.26,48.7967727539,1.98694514187,201.6573,-1.4326,-1.0117,-0.002,-0.014289543,-0.864685692,213.620950371,INS_SOLUTION_GOOD
2024/09/04/14:08:35.469100,34946,1725451715,468843884,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.27,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.27,48.7967726249,1.98694500367,201.6572,-1.4401,-1.0148,-0.0031,-0.009558108,-0.862735199,213.619238435,INS_SOLUTION_GOOD
2024/09/04/14:08:35.480931,34947,1725451715,479706521,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.28,48.7967724966,1.98694486453,201.657,-1.4407,-1.0205,-0.0045,-0.01117192,-0.869946586,213.617708507,INS_SOLUTION_GOOD
2024/09/04/14:08:35.489964,34948,1725451715,489531610,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.29,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.29,48.7967723671,1.98694472505,201.6568,-1.448,-1.0242,-0.0038,-0.008184244,-0.870056351,213.613510138,INS_SOLUTION_GOOD
2024/09/04/14:08:35.511796,34949,1725451715,511185530,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.3,48.7967722376,1.9869445859,201.6566,-1.4501,-1.0241,-0.0071,-0.004578778,-0.875040948,213.612809445,INS_SOLUTION_GOOD
2024/09/04/14:08:35.514887,34950,1725451715,514563882,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.31,48.7967721081,1.98694444506,201.6565,-1.4512,-1.0304,-0.0009,-0.008837425,-0.877000345,213.611407251,INS_SOLUTION_GOOD
2024/09/04/14:08:35.525836,34951,1725451715,520642369,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.32,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.32,48.7967719778,1.98694430284,201.6563,-1.4568,-1.0385,-0.0051,-0.01788205,-0.871744374,213.604256177,INS_SOLUTION_GOOD
2024/09/04/14:08:35.531035,34952,1725451715,528599002,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.33,48.7967718469,1.9869441615,201.656,-1.4652,-1.0414,-0.0131,-0.015793147,-0.8762344,213.603441777,INS_SOLUTION_GOOD
2024/09/04/14:08:35.540927,34953,1725451715,540457590,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.34,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.34,48.7967717161,1.98694402013,201.6557,-1.4654,-1.043,-0.0164,-0.009902939,-0.883359464,213.599138716,INS_SOLUTION_GOOD
2024/09/04/14:08:35.568112,34954,1725451715,558189796,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.35,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.35,48.7967715843,1.98694387748,201.6556,-1.471,-1.0463,-0.0071,-0.006507,-0.876028521,213.593438353,INS_SOLUTION_GOOD
2024/09/04/14:08:35.568135,34955,1725451715,560357193,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.36,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.36,48.7967714525,1.98694373413,201.6553,-1.4769,-1.0511,-0.0086,-0.010022928,-0.87747917,213.594870597,INS_SOLUTION_GOOD
2024/09/04/14:08:35.569981,34956,1725451715,569612705,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.37,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.37,48.7967713209,1.98694359069,201.655,-1.4781,-1.0554,-0.0162,-0.011213345,-0.88916212,213.593813076,INS_SOLUTION_GOOD
2024/09/04/14:08:35.589581,34957,1725451715,584827366,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.38,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.38,48.7967711884,1.9869434463,201.6547,-1.4801,-1.0584,-0.0183,-0.011429182,-0.881612436,213.590486477,INS_SOLUTION_GOOD
2024/09/04/14:08:35.589651,34958,1725451715,588846659,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.39,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.39,48.7967710548,1.98694330134,201.6544,-1.4905,-1.0631,-0.0183,-0.009476856,-0.875541772,213.585088781,INS_SOLUTION_GOOD
2024/09/04/14:08:35.617990,34959,1725451715,606460791,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.4,48.796770921,1.98694315771,201.6541,-1.4965,-1.0614,-0.0182,0.002901622,-0.880006592,213.582624829,INS_SOLUTION_GOOD
2024/09/04/14:08:35.618001,34960,1725451715,610877889,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.41,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.41,48.7967707872,1.98694301316,201.6537,-1.5021,-1.0627,-0.0213,0.013615188,-0.881071735,213.579819711,INS_SOLUTION_GOOD
2024/09/04/14:08:35.625561,34961,1725451715,624672596,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.42,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.42,48.7967706519,1.98694286858,201.6534,-1.5092,-1.064,-0.0229,0.026494896,-0.879275408,213.577078334,INS_SOLUTION_GOOD
2024/09/04/14:08:35.633033,34962,1725451715,632435058,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.43,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.43,48.7967705177,1.98694272176,201.6532,-1.5083,-1.0707,-0.0093,0.018670043,-0.877398611,213.574029168,INS_SOLUTION_GOOD
2024/09/04/14:08:35.645334,34963,1725451715,644902700,/novatel/imu,INSPVAA,USB3,0,12.0,FINESTEERING,2330,302850.44,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.44,48.7967703829,1.98694257493,201.653,-1.5113,-1.0736,-0.0041,0.008821781,-0.876096894,213.573989626,INS_SOLUTION_GOOD
2024/09/04/14:08:35.661725,34964,1725451715,661313388,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.45,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.45,48.7967702474,1.98694242886,201.6527,-1.5169,-1.0738,-0.0147,0.011588533,-0.879328148,213.572375749,INS_SOLUTION_GOOD
2024/09/04/14:08:35.664228,34965,1725451715,663963200,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.46,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.46,48.7967701104,1.98694228298,201.6524,-1.5282,-1.0746,-0.0157,0.02556861,-0.873344201,213.571411263,INS_SOLUTION_GOOD
2024/09/04/14:08:35.668964,34966,1725451715,668671312,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.47,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.47,48.7967699733,1.98694213614,201.6522,-1.5349,-1.0775,-0.0132,0.03012113,-0.87159169,213.569126121,INS_SOLUTION_GOOD
2024/09/04/14:08:35.679008,34967,1725451715,678769866,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.48,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.48,48.7967698368,1.98694198878,201.6521,-1.5341,-1.0804,0.0014,0.026078917,-0.874981379,213.57032886,INS_SOLUTION_GOOD
2024/09/04/14:08:35.691726,34968,1725451715,691156797,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.49,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.49,48.7967696993,1.9869418394,201.6519,-1.5405,-1.0901,0.0004,0.014914039,-0.870170888,213.568084638,INS_SOLUTION_GOOD
2024/09/04/14:08:35.708108,34969,1725451715,707825756,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.5,48.7967695611,1.9869416921,201.6516,-1.547,-1.0865,-0.0115,0.018772823,-0.875129342,213.569445907,INS_SOLUTION_GOOD
2024/09/04/14:08:35.711064,34970,1725451715,710368849,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.51,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.51,48.7967694228,1.98694154304,201.6515,-1.5492,-1.0933,-0.0033,0.017322514,-0.876509666,213.56959742,INS_SOLUTION_GOOD
2024/09/04/14:08:35.721059,34971,1725451715,719908930,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.52,48.796769284,1.98694139383,201.6513,-1.5541,-1.094,-0.0032,0.011695276,-0.875292172,213.567584818,INS_SOLUTION_GOOD
2024/09/04/14:08:35.731743,34972,1725451715,728659484,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.53,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.53,48.7967691443,1.9869412451,201.6511,-1.5608,-1.0962,-0.008,0.0217389,-0.876011652,213.565685302,INS_SOLUTION_GOOD
2024/09/04/14:08:35.741434,34973,1725451715,740472526,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.54,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.54,48.7967690044,1.98694109582,201.6509,-1.5665,-1.0965,-0.0032,0.023530027,-0.876098301,213.565390552,INS_SOLUTION_GOOD
2024/09/04/14:08:35.758965,34974,1725451715,758634355,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.55,48.7967688643,1.98694094481,201.6508,-1.5705,-1.1048,-0.002,0.018011916,-0.877611264,213.564349639,INS_SOLUTION_GOOD
2024/09/04/14:08:35.762778,34975,1725451715,762210926,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.56,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.56,48.7967687238,1.98694079289,201.6507,-1.5746,-1.1126,0.0017,0.00824603,-0.878423689,213.564020198,INS_SOLUTION_GOOD
2024/09/04/14:08:35.772725,34976,1725451715,771943614,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.57,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.57,48.7967685825,1.98694064184,201.6504,-1.5802,-1.1126,-0.012,0.010802735,-0.878602463,213.562709675,INS_SOLUTION_GOOD
2024/09/04/14:08:35.778826,34977,1725451715,778513781,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.58,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.58,48.7967684401,1.98694049099,201.6501,-1.5886,-1.1132,-0.0159,0.024266979,-0.877974143,213.560920819,INS_SOLUTION_GOOD
2024/09/04/14:08:35.789034,34978,1725451715,788605279,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.59,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.59,48.7967682981,1.98694033784,201.65,-1.5911,-1.1224,-0.0051,0.023860484,-0.876379901,213.557728942,INS_SOLUTION_GOOD
2024/09/04/14:08:35.807033,34979,1725451715,806391709,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.6,48.7967681559,1.98694018469,201.6498,-1.5938,-1.1247,-0.0052,0.019087195,-0.877703023,213.556980227,INS_SOLUTION_GOOD
2024/09/04/14:08:35.813379,34980,1725451715,811525585,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.61,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.61,48.7967680128,1.98694003098,201.6495,-1.6008,-1.1299,-0.0154,0.020205537,-0.881581759,213.554352414,INS_SOLUTION_GOOD
2024/09/04/14:08:35.824107,34981,1725451715,823727679,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.62,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.62,48.7967678695,1.9869398765,201.6491,-1.603,-1.1348,-0.0196,0.021930237,-0.87844174,213.555017039,INS_SOLUTION_GOOD
2024/09/04/14:08:35.832770,34982,1725451715,832305959,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.63,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.63,48.7967677254,1.98693972195,201.6489,-1.6098,-1.1376,-0.014,0.028589832,-0.875485918,213.550446584,INS_SOLUTION_GOOD
2024/09/04/14:08:35.839656,34983,1725451715,839341806,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.64,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.64,48.796767581,1.98693956606,201.6486,-1.6159,-1.1462,-0.0138,0.032480379,-0.878036155,213.547152115,INS_SOLUTION_GOOD
2024/09/04/14:08:35.857950,34984,1725451715,856894495,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.65,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.65,48.7967674371,1.98693941029,201.6483,-1.6144,-1.1474,-0.0229,0.035175949,-0.886847837,213.545478175,INS_SOLUTION_GOOD
2024/09/04/14:08:35.864631,34985,1725451715,862910172,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.66,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.66,48.796767291,1.98693925332,201.648,-1.6257,-1.1533,-0.0141,0.047581263,-0.874348627,213.540585459,INS_SOLUTION_GOOD
2024/09/04/14:08:35.870462,34986,1725451715,869730707,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.67,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.67,48.796767146,1.98693909589,201.6477,-1.6264,-1.1559,-0.0181,0.046918713,-0.878174088,213.536239699,INS_SOLUTION_GOOD
2024/09/04/14:08:35.885755,34987,1725451715,884785022,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.68,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.68,48.7967670008,1.98693893802,201.6475,-1.6287,-1.1597,-0.0092,0.044248823,-0.886909195,213.534812121,INS_SOLUTION_GOOD
2024/09/04/14:08:35.892236,34988,1725451715,891477895,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.69,48.7967668542,1.98693877826,201.6471,-1.6374,-1.1677,-0.0185,0.040704446,-0.878446553,213.530034004,INS_SOLUTION_GOOD
2024/09/04/14:08:35.912135,34989,1725451715,911450453,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.7,48.7967667074,1.98693861921,201.6469,-1.6439,-1.1709,-0.0132,0.042910493,-0.882477328,213.527439496,INS_SOLUTION_GOOD
2024/09/04/14:08:35.914883,34990,1725451715,912343896,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.71,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.71,48.7967665607,1.98693845974,201.6467,-1.6463,-1.1729,-0.0079,0.04115693,-0.891740774,213.524932465,INS_SOLUTION_GOOD
2024/09/04/14:08:35.923166,34991,1725451715,919187063,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.72,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.72,48.7967664134,1.98693830093,201.6465,-1.6485,-1.1699,-0.0013,0.047146049,-0.896184439,213.52083194,INS_SOLUTION_GOOD
2024/09/04/14:08:35.929091,34992,1725451715,928608744,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.73,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.73,48.7967662656,1.98693813944,201.6464,-1.6533,-1.178,0.0018,0.035489719,-0.89372873,213.519689201,INS_SOLUTION_GOOD
2024/09/04/14:08:35.949860,34993,1725451715,947929183,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.74,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.74,48.7967661169,1.98693797883,201.6461,-1.6636,-1.1803,-0.005,0.035191883,-0.899106744,213.513982795,INS_SOLUTION_GOOD
2024/09/04/14:08:35.958083,34994,1725451715,956946713,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.75,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.75,48.7967659679,1.98693781735,201.646,-1.6694,-1.1852,-0.0008,0.030995935,-0.904086124,213.514283915,INS_SOLUTION_GOOD
2024/09/04/14:08:35.962083,34995,1725451715,960009126,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.76,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.76,48.7967658187,1.98693765674,201.6458,-1.6721,-1.1831,-0.0092,0.031415801,-0.914489527,213.513581905,INS_SOLUTION_GOOD
2024/09/04/14:08:35.970718,34996,1725451715,968748516,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.77,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.77,48.7967656678,1.98693749724,201.6455,-1.681,-1.1796,-0.0101,0.056020294,-0.915483698,213.509744329,INS_SOLUTION_GOOD
2024/09/04/14:08:35.989053,34997,1725451715,986220828,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.78,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.78,48.7967655162,1.98693733525,201.6454,-1.693,-1.1856,-0.0011,0.061904317,-0.91273746,213.50759859,INS_SOLUTION_GOOD
2024/09/04/14:08:35.990466,34998,1725451715,989318295,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.79,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.79,48.796765365,1.98693717457,201.6453,-1.6959,-1.183,0.0011,0.069161816,-0.9226928,213.50879166,INS_SOLUTION_GOOD
2024/09/04/14:08:36.008262,34999,1725451716,7948449,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.8,48.7967652142,1.98693701006,201.6453,-1.6937,-1.1968,0.0115,0.054545026,-0.92562576,213.508746597,INS_SOLUTION_GOOD
2024/09/04/14:08:36.010723,35000,1725451716,10472831,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.81,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.81,48.7967650614,1.98693684708,201.645,-1.7056,-1.198,-0.0062,0.059415486,-0.924702044,213.509108292,INS_SOLUTION_GOOD
2024/09/04/14:08:36.018945,35001,1725451716,18417803,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.82,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.82,48.7967649086,1.98693668568,201.6449,-1.7086,-1.1942,-0.0002,0.078327058,-0.934483311,213.509644401,INS_SOLUTION_GOOD
2024/09/04/14:08:36.033025,35002,1725451716,28919423,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.83,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.83,48.7967647552,1.98693652262,201.6448,-1.7156,-1.1976,0.0059,0.088843322,-0.938347726,213.509113328,INS_SOLUTION_GOOD
